0,u,v,w
17_-13_-7',0.0393893512849169,0.0722917634463211,0.056415690684092
17_-13_-6',0.0528074104848639,0.0801293901527739,0.0610267305467194
17_-13_-5',0.0881170482558234,0.0817868643095478,0.0707612300928664
17_-13_-4',0.0765732168988609,0.0881056293196333,0.0621231534052726
17_-13_-3',0.0572526964418655,0.0755074252279524,0.0624589137163056
17_-13_-2',0.0541979573530873,0.0688199989646379,0.0585246313978036
17_-13_-1',0.0632847787598173,0.0690991970541477,0.0509086645351075
17_-13_0',0.0585437234540916,0.0721048356698274,0.0620335651491324
17_-13_1',0.0699525783539685,0.0903153669519746,0.0789873405429216
17_-13_2',0.0649480292432536,0.103814423569027,0.0780021095431645
17_-13_3',0.0750792715556631,0.126259773085441,0.0813519065265828
17_-13_4',0.0719714358350188,0.114493771736013,0.0684086752755005
17_-13_5',0.0501181943863067,0.0937284272173184,0.0491693122147879
17_-13_6',0.0454233363303962,0.0781235062181527,0.0480149328113675
17_-13_7',0.0466255408221742,0.054442546124266,0.041880890293227
17_-13_8',0.0591302017336633,0.0540891510081437,0.0395790559519366
17_-13_9',0.0463461432647566,0.0501006175989425,0.0414862444811215
17_-13_10',0.0496121499016438,0.0517898677019219,0.0378279701395876
17_-13_11',0.0431897825350684,0.0647663499497415,0.0396821858385681
17_-13_12',0.049520483500186,0.0755216109708071,0.0511165028968771
17_-13_13',0.0523782730406939,0.0692567675358992,0.0534234478238288
17_-13_14',0.0332479571357042,0.0576693976395509,0.0393091883729397
17_-12_-15',0.0475212166088792,0.150756149260941,0.0982795733961316
17_-12_-14',0.0373589171349502,0.118063751111744,0.0718487918549353
17_-12_-13',0.0348020946552739,0.0807203490450836,0.0591041804262011
17_-12_-12',0.0313025348255887,0.0693386762074518,0.0505123729289738
17_-12_-11',0.0270318255575835,0.0566759786872597,0.042436595063671
17_-12_-10',0.0285329742912575,0.0556633160660081,0.0433907007853343
17_-12_-9',0.0300141635134713,0.0545773506759171,0.0411153493849416
17_-12_-8',0.0320679237819348,0.0636459717689809,0.0465826505662348
17_-12_-7',0.0317845304361571,0.0698507752562335,0.0453788124286753
17_-12_-6',0.0544396512425039,0.0867810309564384,0.0606576540383787
17_-12_-5',0.0648085202511092,0.0767739264954315,0.0533631607986077
17_-12_-4',0.0698894097968581,0.0776348136977733,0.0554981693237379
17_-12_-3',0.063096910518222,0.0711211306280166,0.0527520560548295
17_-12_-2',0.0434777773275315,0.0618902591259868,0.0431815664027406
17_-12_-1',0.0425540654026963,0.0645972565420432,0.0396340119591115
17_-12_0',0.038750925145206,0.0677539480685403,0.0405521623823768
17_-12_1',0.047181325278294,0.0791909291007121,0.0478354842151312
17_-12_2',0.0774117316683741,0.119458547431756,0.0699996805720396
17_-12_3',0.105011890079909,0.120882201305996,0.0730497648152001
17_-12_4',0.0670862372246466,0.115181632731156,0.0610953351342125
17_-12_5',0.0496145004642275,0.0863490474187515,0.0483917357995522
17_-12_6',0.0444709561629055,0.069556652399858,0.0508728351431524
17_-12_7',0.0366577750692464,0.0489732927566079,0.0382431820700603
17_-12_8',0.0492550046761313,0.0482178955623432,0.0380062934056774
17_-12_9',0.0533648139365577,0.0455200835356594,0.0386841788363098
17_-12_10',0.0436081980898856,0.0462349911270827,0.035503875216203
17_-12_11',0.0422690506532373,0.0484842150341581,0.0357194974767989
17_-12_12',0.0466043533528664,0.0534335940860807,0.0358045417217454
17_-12_13',0.0464961324308772,0.0632979246917213,0.0456232878985582
17_-12_14',0.0427120791070481,0.0561134864703204,0.0400906868909447
17_-11_-15',0.0565234597998545,0.140931294906178,0.101607801976954
17_-11_-14',0.0367689211898729,0.105856008390933,0.0693742935096733
17_-11_-13',0.0320970524006984,0.0752270556868126,0.0515832453656517
17_-11_-12',0.0275173796340771,0.0638461234256239,0.0467231007002524
17_-11_-11',0.0267063663655033,0.0573032777240822,0.0427728357521686
17_-11_-10',0.0259729592745512,0.0520571563370836,0.0378382269663591
17_-11_-9',0.0295570654435257,0.0499083862742967,0.0415732127671153
17_-11_-8',0.0306082812829094,0.0608459794120986,0.0468807122872239
17_-11_-7',0.0346800206138895,0.0648248905954732,0.0433536259139701
17_-11_-6',0.0503605314844888,0.0700725720608126,0.0448696025505034
17_-11_-5',0.0681040592266522,0.0787995771418919,0.0535669021316186
17_-11_-4',0.0564509131481544,0.0780640222104867,0.0553760372890677
17_-11_-3',0.0555639971527458,0.0727508371164065,0.0466063453337736
17_-11_-2',0.041021339108126,0.0589954516507157,0.0380779811523086
17_-11_-1',0.0393336956210026,0.0586196808656718,0.0348082106897128
17_-11_0',0.0417467164858732,0.0592588173885403,0.0344987738284517
17_-11_1',0.0463405736730701,0.063844636658706,0.0353948201996335
17_-11_2',0.0523631243491037,0.0728512735562048,0.0412368500549384
17_-11_3',0.0536538100490841,0.0805502651649511,0.0406536008550528
17_-11_4',0.058358181530681,0.0960674444451664,0.0531153555940653
17_-11_5',0.0546247714175505,0.0859422047012584,0.0533221374051706
17_-11_6',0.0537969937990869,0.06439974947581,0.0471859074526247
17_-11_7',0.0558155794196538,0.0580828250959759,0.0419535013071348
17_-11_8',0.042178181757836,0.0464468931316283,0.0378927894067584
17_-11_9',0.0508746839373611,0.04785141472099,0.0403687749195231
17_-11_10',0.0519737397399778,0.0470928085973522,0.0372691539024453
17_-11_11',0.0446599938775743,0.0471899610885077,0.0355698633093502
17_-11_12',0.0437963319692212,0.0474793548194211,0.0345587540046624
17_-11_13',0.0481295954995471,0.0540240586899899,0.040500289866618
17_-11_14',0.0427279093951465,0.0541410323654747,0.0419119942134117
17_-10_-15',0.0291768659066195,0.142818875545771,0.0662789807229712
17_-10_-14',0.0329243748514993,0.100283041311271,0.0574250044078899
17_-10_-13',0.0275761344218663,0.0811890485157928,0.0505152804215452
17_-10_-12',0.0318866578077542,0.0656610619901281,0.0479399681715117
17_-10_-11',0.0281304639129943,0.0566710183333123,0.0392774969813097
17_-10_-10',0.0271705352563177,0.0543516787488955,0.040839660345696
17_-10_-9',0.0269904446949779,0.0531645607919975,0.039335573770975
17_-10_-8',0.0310487970749095,0.0580649751290305,0.0400142160350844
17_-10_-7',0.0465779602935764,0.065070851081054,0.0446471612755278
17_-10_-6',0.0454449711179943,0.070966419300207,0.048884735067807
17_-10_-5',0.0542999841241173,0.0722591789165053,0.0483969236549675
17_-10_-4',0.0541094501783198,0.0713696167892628,0.0463976888580141
17_-10_-3',0.056602765689614,0.0672924104675523,0.0436325900253358
17_-10_-2',0.0527959149447279,0.0600910734474527,0.0413143648745584
17_-10_-1',0.0461041332433795,0.0586385304405254,0.0375931241404928
17_-10_0',0.049123821471718,0.0574057022772092,0.0357314795772284
17_-10_1',0.0528976063767374,0.0607764927985459,0.0377284778003846
17_-10_2',0.0547415968950103,0.0630477645659456,0.03743303863558
17_-10_3',0.0529865407553404,0.0658062685423536,0.0390948866944575
17_-10_4',0.0541456196188073,0.0702753652727752,0.0395079364287293
17_-10_5',0.0527470782414535,0.0682205381592338,0.0384194819664475
17_-10_6',0.0519808813956136,0.0617805250669283,0.0414972107649478
17_-10_7',0.0679088541180215,0.0593479399213543,0.0425095794319504
17_-10_8',0.0597629320162178,0.0571285007974082,0.04574881628022
17_-10_9',0.0641719098048204,0.0503206108502156,0.0416173657566518
17_-10_10',0.048157500673137,0.052042073395161,0.0401370627447607
17_-10_11',0.0624258923621541,0.056991978673999,0.0437197320746234
17_-10_12',0.0497165424181433,0.0545082558783793,0.0384808635272107
17_-10_13',0.05949846543289,0.0557705704478866,0.0412192349171716
17_-10_14',0.0534985405474601,0.0549853836199981,0.0374773614614925
17_-9_-15',0.0275711947997986,0.119882635054823,0.0595484593772911
17_-9_-14',0.0268578439061942,0.103127079534221,0.0496311165554096
17_-9_-13',0.0291378798421282,0.0782080915318571,0.0454471019774235
17_-9_-12',0.0314429102194063,0.0626197866223567,0.0442802592881449
17_-9_-11',0.0334293735191496,0.0539865942410942,0.0411104055069562
17_-9_-10',0.0276996329995199,0.0533009708872118,0.0385314338894274
17_-9_-9',0.0306081396536878,0.056675782348011,0.0400290740188492
17_-9_-8',0.0356402100552509,0.0658014703786586,0.0423707239034619
17_-9_-7',0.0495368089183209,0.0713947234830867,0.0525061279265332
17_-9_-6',0.0560770640666139,0.0760987540550416,0.0511112619604162
17_-9_-5',0.0628917003713113,0.0770574674347615,0.0545296803559251
17_-9_-4',0.0667834456864089,0.0695200096984576,0.0517584632184296
17_-9_-3',0.0650958856649014,0.067413946772635,0.0474966713757431
17_-9_-2',0.0665804390040989,0.0634138608553164,0.0464935858450853
17_-9_-1',0.0706816455941162,0.0640508806211241,0.044717519223528
17_-9_0',0.0677956234172301,0.0625861317130653,0.043799652551972
17_-9_1',0.0736326774513737,0.0656346280211315,0.0425092874760218
17_-9_2',0.0692030973329394,0.064701435212388,0.0416581112428407
17_-9_3',0.0646017849023178,0.0642759702716345,0.0412842136490689
17_-9_4',0.0596784906041086,0.0657480045075191,0.0399978653842105
17_-9_5',0.0560272572287424,0.0624917468471677,0.0407192335842525
17_-9_6',0.0531758844406226,0.0599871497463379,0.0374322954642077
17_-9_7',0.0514391348569239,0.0610827189754586,0.0392663875477184
17_-9_8',0.0492117543919961,0.0593356745896841,0.0422497039826107
17_-9_9',0.0534046832232923,0.0579975223980781,0.0454356004794449
17_-9_10',0.0567627749563537,0.0604785471814093,0.0478718640980804
17_-9_11',0.0624086651299907,0.0631302126667903,0.0528036581286929
17_-9_12',0.0575867762305554,0.0616070962231056,0.0463010702410031
17_-9_13',0.054874526918867,0.0690158178872435,0.0501503765235991
17_-9_14',0.0520236803437423,0.0578940484649402,0.044062571079047
17_-8_-15',0.0342384494359199,0.113098779609953,0.0603832277011896
17_-8_-14',0.025683434593174,0.0936417575518912,0.0464975843344834
17_-8_-13',0.0312828577862185,0.0785637574899714,0.0430886054452724
17_-8_-12',0.0316754238351135,0.0674240325594128,0.0469071862608738
17_-8_-11',0.0313760824592373,0.0610434571357537,0.0427213970460695
17_-8_-10',0.0292535854600215,0.0590974257506763,0.0386267782302697
17_-8_-9',0.0339873342641623,0.0612646633991914,0.0419094761425296
17_-8_-8',0.0398621680526966,0.0649875841314675,0.0481567139324565
17_-8_-7',0.0600210638930198,0.0809705668864304,0.0586844940098242
17_-8_-6',0.0759970903430231,0.0818921304051749,0.062879447778619
17_-8_-5',0.0776079497222699,0.0794425515567701,0.0544173540699978
17_-8_-4',0.0874562256027861,0.0757937585904737,0.0575591825450855
17_-8_-3',0.0911876571092721,0.0736937547428207,0.0547328544045506
17_-8_-2',0.0926584858811452,0.0704295052495226,0.0522377860547319
17_-8_-1',0.096620496836465,0.0689032507322361,0.0514220715860008
17_-8_0',0.0980742726917071,0.0685692728787388,0.0521818328994882
17_-8_1',0.0983542020615536,0.0697923347088458,0.0527138341407658
17_-8_2',0.0955177743729302,0.0711138602119671,0.0539376692949962
17_-8_3',0.0901590982653308,0.0721337196498516,0.0513505871629759
17_-8_4',0.0781309153927664,0.0689531563457026,0.0488869062875706
17_-8_5',0.0655917376278075,0.0640881484742603,0.0440291849043381
17_-8_6',0.0573586896126653,0.0601861559263575,0.0433087198715032
17_-8_7',0.0474933366948615,0.0608453600298256,0.0392640184539406
17_-8_8',0.0496998876023658,0.0635593410385055,0.0426199181974543
17_-8_9',0.0528193267947747,0.0636845367341111,0.0449446064450438
17_-8_10',0.0477047427372389,0.0710927037548059,0.0460374160860456
17_-8_11',0.0457118926272111,0.0714976507630183,0.0487748347994405
17_-8_12',0.0556480128981131,0.0723250489420692,0.0509082959728032
17_-8_13',0.05803263495487,0.076459887887397,0.0542388045481224
17_-8_14',0.0495612552755647,0.0717892887857399,0.0477621629852686
17_-7_-15',0.0239726805467075,0.119339064172374,0.0541093862943676
17_-7_-14',0.0278552476255554,0.0944812861940505,0.0412127519083103
17_-7_-13',0.0257592973110161,0.0842755578134804,0.039402858384992
17_-7_-12',0.0292915747074042,0.0748127285072544,0.0429227724893494
17_-7_-11',0.0288735261379956,0.0618437167482199,0.0381248965854195
17_-7_-10',0.0348262483160395,0.0678623698030563,0.0480036608537102
17_-7_-9',0.045083419551648,0.070142385226722,0.0483873181429128
17_-7_-8',0.05476267953245,0.0775826916182817,0.0579030007280663
17_-7_-7',0.069999992154285,0.0781459348113709,0.0650837670717058
17_-7_-6',0.0955835769244079,0.0814720213070547,0.066023231480187
17_-7_-5',0.104857219874805,0.0818176442349053,0.0669203413286416
17_-7_-4',0.110121826072318,0.0801121973703258,0.0662531596518941
17_-7_-3',0.116534373867144,0.0799664009443114,0.0654134091810482
17_-7_-2',0.121092603858611,0.0784876038355445,0.0637569895182798
17_-7_-1',0.123073361270368,0.0787236796195558,0.0631556040121146
17_-7_0',0.120531516454002,0.0768601895128175,0.0629351856188009
17_-7_1',0.11960011002693,0.0761920803489673,0.0629829586560547
17_-7_2',0.117363630046705,0.0780305986546905,0.0627620389705575
17_-7_3',0.115124150775906,0.0804156353398211,0.0621895955541855
17_-7_4',0.101669846300827,0.0766137383165187,0.0608377984825425
17_-7_5',0.0870005658820363,0.0726651485803066,0.0533290020259344
17_-7_6',0.0730722758169873,0.0693880238628266,0.0474160364681446
17_-7_7',0.0625828218883468,0.0686095042987385,0.0444404512424475
17_-7_8',0.0512084973571967,0.0659594636032228,0.0423660102833136
17_-7_9',0.0478502025385794,0.0710961661753231,0.0441325759176095
17_-7_10',0.0562408803250411,0.0749104694041231,0.0480914482177841
17_-7_11',0.0443525862728479,0.0776996242999099,0.0460558164001569
17_-7_12',0.0443961829842184,0.0803043907923927,0.0482153572116954
17_-7_13',0.0632278484780564,0.0744180330194003,0.0553918428787127
17_-7_14',0.0506614448422729,0.0776532754998338,0.0516056579869564
17_-6_-15',0.0174304542030411,0.106800262270546,0.0415135539417675
17_-6_-14',0.026834980917676,0.0923694511252637,0.044610883863378
17_-6_-13',0.0228828567093005,0.0814384645503049,0.0382034812926731
17_-6_-12',0.0318248296030873,0.0798115288683712,0.0414279521980099
17_-6_-11',0.0342862896709932,0.0762866524097069,0.0467449255504763
17_-6_-10',0.0408026075163985,0.0750511826832817,0.0508094454783125
17_-6_-9',0.0464838388830435,0.0755565883524002,0.0556657873634299
17_-6_-8',0.0643202179497533,0.0806066659063833,0.0598179153698594
17_-6_-7',0.0911507209669775,0.0813391526044302,0.0684589213225879
17_-6_-6',0.102907080440894,0.0838263810961995,0.0670842199691726
17_-6_-5',0.125684590682392,0.0873391364013636,0.0771818078729897
17_-6_-4',0.133608251900614,0.0897291531747414,0.0722361794577045
17_-6_-3',0.138120822849235,0.0872382298921003,0.0745796009985708
17_-6_-2',0.14676913094631,0.0897583345445461,0.0740876639371624
17_-6_-1',0.140135673146629,0.0852441957278896,0.0691857984226737
17_-6_0',0.142310792659131,0.0898954073426821,0.0707423406116425
17_-6_1',0.144167198382175,0.0923971825310227,0.0734159198550467
17_-6_2',0.138176620715547,0.0923099511304806,0.0748016224616657
17_-6_3',0.132204672893595,0.0878991699760281,0.0733960290294988
17_-6_4',0.123219298574947,0.0892398135807441,0.0723954952131621
17_-6_5',0.113196324845635,0.0817382492714782,0.0677616825088578
17_-6_6',0.0941185656028156,0.077708790069456,0.0604806019457815
17_-6_7',0.0766502741501318,0.0721469680325392,0.0511722785524796
17_-6_8',0.0621569417203408,0.0691393853669282,0.0484872404336989
17_-6_9',0.0513747179992162,0.0701370913331592,0.0449357490082968
17_-6_10',0.0516131519341143,0.0739343571822655,0.0461609594925533
17_-6_11',0.0581947748178569,0.0785700197055276,0.0505323318303188
17_-6_12',0.0661796881009573,0.0793108733191105,0.0533565467825645
17_-6_13',0.0711560421673159,0.0805056266327894,0.0510980239993009
17_-6_14',0.0562260542271845,0.0803047454929917,0.0542859083798306
17_-5_-15',0.0219154389953166,0.105570868066989,0.0414928903764545
17_-5_-14',0.0244888761389468,0.0922966130964424,0.0373113606217266
17_-5_-13',0.0285792363230947,0.0902651522992669,0.0394033164965121
17_-5_-12',0.0321452120168945,0.0849963306357903,0.0410154451258999
17_-5_-11',0.0346476273404452,0.0790735425049393,0.0484504650211404
17_-5_-10',0.0568365637990272,0.0850213276473196,0.0550987196396834
17_-5_-9',0.0646973874181573,0.083976565354726,0.0652479555346476
17_-5_-8',0.0918610654842303,0.0890264196635494,0.0710503179817313
17_-5_-7',0.106303364245073,0.0843653377060454,0.072914141836569
17_-5_-6',0.125675316736469,0.0902995269150083,0.0795872689516803
17_-5_-5',0.140058242919537,0.0942803724327315,0.083179454903247
17_-5_-4',0.154177760482075,0.0978743349851866,0.0854544979304479
17_-5_-3',0.151772638848359,0.0962868638825198,0.0837074058766439
17_-5_-2',0.15325724489857,0.0962894053869077,0.0793649399171149
17_-5_-1',0.151059851676201,0.0971420907046867,0.0789156943588574
17_-5_0',0.146882129123681,0.0969543052704122,0.0788745227144419
17_-5_1',0.145312970590998,0.102761145465809,0.0859946816144538
17_-5_2',0.137577187578766,0.102285594462476,0.0866779834081751
17_-5_3',0.137775352648605,0.0987526959995428,0.0900986638514213
17_-5_4',0.13659346229504,0.0964405086776144,0.0863024818782802
17_-5_5',0.132404597866074,0.0949601657733313,0.0846395433433818
17_-5_6',0.113892275627118,0.0848187001073115,0.0734390681547556
17_-5_7',0.0966191459152144,0.0790996174096066,0.0658977224240384
17_-5_8',0.0790849926391183,0.0736795000528525,0.0572039905010391
17_-5_9',0.0629356795640784,0.0728032431570823,0.0543674660551228
17_-5_10',0.0553235668494953,0.0722475917794437,0.0499256910876105
17_-5_11',0.0569913726664577,0.0762174589831143,0.0479964692549828
17_-5_12',0.0552008665227526,0.0764774504058814,0.0480175224410353
17_-5_13',0.0573812385712732,0.0740793371434633,0.0500090010437551
17_-5_14',0.0521704976892684,0.0720569265290979,0.0475346763078096
17_-4_-15',0.0322490563513966,0.115565609043198,0.0463686431934873
17_-4_-14',0.0278886229471514,0.104103954232499,0.0494092962315102
17_-4_-13',0.0281702579990906,0.093978535940349,0.0404866644437251
17_-4_-12',0.0318148196694413,0.0855495363414396,0.0421684727322701
17_-4_-11',0.0370101557781833,0.086127007816059,0.0513101564554736
17_-4_-10',0.0477773097123874,0.0871183136644816,0.05757406773901
17_-4_-9',0.0755362688158908,0.0913946522873723,0.0698635588564071
17_-4_-8',0.0919059570329067,0.0868796051511441,0.0713462728344671
17_-4_-7',0.11721181917163,0.0860633910218729,0.0781525555190423
17_-4_-6',0.143789336015122,0.0970753106827359,0.0878674017934002
17_-4_-5',0.150982624970912,0.0969907972833413,0.0891918745953894
17_-4_-4',0.16481310238165,0.108725939193951,0.0931708990936018
17_-4_-3',0.165474013362952,0.10468366503523,0.0930191444600762
17_-4_-2',0.160900417476203,0.108986913844829,0.093742148000038
17_-4_-1',0.154475160324952,0.104730670736369,0.0933397346584901
17_-4_0',0.141979955057112,0.104164396249199,0.0908118759208926
17_-4_1',0.138198224661724,0.108257258292687,0.0975569911917644
17_-4_2',0.126773393335193,0.10325213419966,0.092757204032453
17_-4_3',0.129839069580658,0.104856591049036,0.0977963503946634
17_-4_4',0.135116302678233,0.102172890934465,0.0952895298931551
17_-4_5',0.140555515083115,0.101656927457109,0.0955486680482472
17_-4_6',0.135852852671338,0.0966081248363389,0.0892432179995348
17_-4_7',0.120024935700041,0.0893104424708485,0.0806464152814049
17_-4_8',0.0967092278332218,0.0795422240152681,0.0676396382478597
17_-4_9',0.0793374863825123,0.0782217073159421,0.0642163986336855
17_-4_10',0.0628475046060426,0.0772309396828125,0.053846078782583
17_-4_11',0.0645560394793333,0.0734958393591757,0.0512183648168241
17_-4_12',0.063864238623198,0.0713893135956667,0.0485759069925965
17_-4_13',0.0645076536263166,0.0754905807561947,0.0525710275808466
17_-4_14',0.0631085813284833,0.0711791712624899,0.0459069266364897
17_-3_-15',0.0252686718858876,0.103090465646808,0.044906589052899
17_-3_-14',0.0274522934915687,0.107407472237504,0.041826063241171
17_-3_-13',0.0329403361780323,0.0991525521429726,0.05223797864072
17_-3_-12',0.0315468147665118,0.0914660652651085,0.0494781822335602
17_-3_-11',0.0416635244413688,0.088841803150233,0.0550618325303038
17_-3_-10',0.0483816018820915,0.087396792212236,0.0595399996106907
17_-3_-9',0.0749914484478811,0.091327703128866,0.0701712018788304
17_-3_-8',0.101507508515625,0.0968564257890434,0.0788819852109305
17_-3_-7',0.131598227896798,0.0972581721985844,0.0839846217745925
17_-3_-6',0.156737426975776,0.0976013407228365,0.0925104831924964
17_-3_-5',0.167709026598185,0.106842613841782,0.0957707909662863
17_-3_-4',0.172401095267914,0.115051568211856,0.104153248921922
17_-3_-3',0.169890847040106,0.118645572461054,0.106062426567099
17_-3_-2',0.155280084862503,0.115150701442636,0.106574964996964
17_-3_-1',0.15205095821527,0.10668607724838,0.109809872346994
17_-3_0',0.14227188012961,0.110430635262758,0.11325779542749
17_-3_1',0.129624750376113,0.111772921676348,0.10691905465456
17_-3_2',0.122867019313636,0.11467049218296,0.104042377790324
17_-3_3',0.123330059479382,0.111740492839856,0.108447155742371
17_-3_4',0.131842392696002,0.112048859588121,0.109101138512102
17_-3_5',0.142840979685965,0.108897097666551,0.106471424676307
17_-3_6',0.148163424718289,0.10502461643985,0.101651863735947
17_-3_7',0.133217705638957,0.0964137996705011,0.0881201326111072
17_-3_8',0.116453097191173,0.0924332548329429,0.0827466606543178
17_-3_9',0.0876672646780924,0.0862739895171444,0.071190567779734
17_-3_10',0.0830216744612044,0.0874414361622687,0.0711087769956591
17_-3_11',0.068696338683967,0.0813052982141753,0.059542167040675
17_-3_12',0.0565931725597177,0.0731075313171176,0.0500691927604494
17_-3_13',0.0653466722856275,0.073303149811192,0.054492626375263
17_-3_14',0.0540128667130742,0.0700133305254947,0.046574150794639
17_-2_-15',0.0292980787118487,0.12028111430297,0.0521809575672424
17_-2_-14',0.034540412852597,0.118798593382756,0.0525322709330998
17_-2_-13',0.0383426655257784,0.108525590486031,0.0499489273871628
17_-2_-12',0.0309453872426996,0.0887861550671013,0.0492144473737929
17_-2_-11',0.0467020278184486,0.0983067599763106,0.056198121447143
17_-2_-10',0.0624821623377854,0.0926503763494859,0.0645302696823156
17_-2_-9',0.0825749829437262,0.0952773780488398,0.0706532312959681
17_-2_-8',0.11420891490453,0.0937775334464413,0.0829650559308745
17_-2_-7',0.142652629267987,0.100942849160175,0.085540379261887
17_-2_-6',0.16775009045559,0.109141918638243,0.0972164983942872
17_-2_-5',0.180169573893226,0.114655005514954,0.108384694066379
17_-2_-4',0.171556878374008,0.123166750642259,0.114821749053033
17_-2_-3',0.168106864344476,0.127952503485408,0.114461510397438
17_-2_-2',0.158176160553296,0.127039594696621,0.115524330830993
17_-2_-1',0.157357578208913,0.106683682405395,0.127188376618213
17_-2_0',0.165682724619778,0.104514071503141,0.129079865500203
17_-2_1',0.14423112667716,0.120520317919574,0.11791476536858
17_-2_2',0.117835813054474,0.126088173167441,0.118590537308445
17_-2_3',0.11850961029322,0.12215656403117,0.124223947133764
17_-2_4',0.12924992516189,0.115048476141474,0.120203453864544
17_-2_5',0.145636089973341,0.113508987718309,0.122942554229716
17_-2_6',0.153061398047858,0.107505100950077,0.10911929883313
17_-2_7',0.145882065151565,0.10324259958393,0.100425667990611
17_-2_8',0.123780799740857,0.0950256403642754,0.0890634239249078
17_-2_9',0.0944192366300868,0.0879477637806941,0.0744813946317787
17_-2_10',0.0786023541885957,0.0832095143517111,0.0683859500622352
17_-2_11',0.0611658286187793,0.0820705929352363,0.0552235499320673
17_-2_12',0.0628798038015055,0.0754131331671304,0.0557495508061082
17_-2_13',0.056136531218148,0.07483086092419,0.0481142097497686
17_-2_14',0.051473616241537,0.0687306909297623,0.0440947729213066
17_-1_-15',0.0318951458009929,0.148766112069054,0.0610832663871698
17_-1_-14',0.0319426694197092,0.108224195723551,0.0537435041233048
17_-1_-13',0.0306087629164769,0.110774874820985,0.0512440527915224
17_-1_-12',0.0336487084141964,0.108791045013226,0.0519332037942335
17_-1_-11',0.0411182175720161,0.104794578893788,0.0569403313171879
17_-1_-10',0.0639792971691435,0.101549227057394,0.0676409947374104
17_-1_-9',0.081122010626833,0.100733151782008,0.0762038406773651
17_-1_-8',0.124325814708424,0.104014423088091,0.0809002573192623
17_-1_-7',0.157664281588366,0.107581766383835,0.0929101227529283
17_-1_-6',0.176824900231033,0.114566002323268,0.10638693257016
17_-1_-5',0.177957198458155,0.120339514914081,0.113539476165979
17_-1_-4',0.170044873703621,0.131721157034685,0.116882948953686
17_-1_-3',0.163050634160126,0.145335845348874,0.119817683519986
17_-1_-2',0.168786509913064,0.149286606847896,0.116164768773164
17_-1_-1',0.47979548479946,0.283275760335489,0.331068266282965
17_-1_0',0.725002249897169,0.37028222699149,0.343250489239491
17_-1_1',0.173048439793222,0.173923280086957,0.13857366584224
17_-1_2',0.115388448393198,0.143061811606134,0.112235877829476
17_-1_3',0.117092791610807,0.129160087335838,0.123618588567374
17_-1_4',0.131688735141347,0.122638950419899,0.126137004765462
17_-1_5',0.146826343091152,0.118493874984722,0.127729443777665
17_-1_6',0.152662497306734,0.110208341843909,0.123222062775717
17_-1_7',0.155337974077704,0.107504194891579,0.108538837796731
17_-1_8',0.139381297086957,0.0977706712350374,0.0933315962575426
17_-1_9',0.111914181325506,0.091581185260928,0.0812845322694534
17_-1_10',0.0827953398860492,0.0814640446212487,0.0694873777650157
17_-1_11',0.066002121622272,0.0805234554525126,0.0599100891872195
17_-1_12',0.0623081603323597,0.0721304725785347,0.0529433114556959
17_-1_13',0.071988700307596,0.0786293582433477,0.0569084794545072
17_-1_14',0.0520757692070552,0.0746175403014919,0.0452226315956097
17_0_-15',0.0382283787456255,0.160588411863033,0.0764370370297121
17_0_-14',0.0380195226768028,0.137049930101064,0.0642228537937006
17_0_-13',0.0354844023945174,0.117065756457638,0.0585917250868451
17_0_-12',0.0349335406160031,0.115325913902157,0.0523132707527859
17_0_-11',0.041850308141666,0.112088677515382,0.0562748449551797
17_0_-10',0.0642453067087857,0.111763781919626,0.0708491394803106
17_0_-9',0.0923761091924192,0.111447059040471,0.074152874492791
17_0_-8',0.12926468326566,0.104051417560149,0.0859758086687075
17_0_-7',0.164289773995739,0.111690213335801,0.0950404196118629
17_0_-6',0.174171850173257,0.113908946049789,0.102891674837806
17_0_-5',0.190296300898301,0.125711343204714,0.121174200253086
17_0_-4',0.182164304843658,0.141030209903901,0.126106110595273
17_0_-3',0.17406595253707,0.160873932936101,0.125407030295832
17_0_-2',0.288369066129607,0.276125580440411,0.17050765231913
17_0_-1',1.23519854679318,1.26495946180104,1.84658500752063
17_0_0',6.1417879131406,5.44547374867421,2.9146804730536
17_0_1',0.200323774043898,0.272913232218359,0.147585257188044
17_0_2',0.113551490396208,0.147543174875754,0.108592160301917
17_0_3',0.119673456011958,0.136096330944158,0.129682611579136
17_0_4',0.125336351064852,0.120883842018831,0.131127054573744
17_0_5',0.148917266367514,0.118183787898142,0.134452059840865
17_0_6',0.160257221212582,0.115462825682126,0.122685934147817
17_0_7',0.162521694044539,0.110281164009676,0.111652765585957
17_0_8',0.132637064815384,0.0951946918444987,0.0911182982242177
17_0_9',0.10305962105367,0.0906229452707476,0.0761415753364783
17_0_10',0.0838499409040661,0.0845319384462417,0.0658960738788994
17_0_11',0.0598088548698344,0.0816253041333111,0.059531425547454
17_0_12',0.0616141197504745,0.0835226679913413,0.0576899496094133
17_0_13',0.0698687312847909,0.087341130315842,0.0555671941335325
17_0_14',0.0612799904730394,0.0794968966506844,0.0426269726304298
17_1_-15',0.0453453731696285,0.158270828304478,0.0802948916706979
17_1_-14',0.0372133432235937,0.14169964859268,0.0710195813263393
17_1_-13',0.0366347762886866,0.143417616126965,0.0625431477712702
17_1_-12',0.0426936424347511,0.127966022601315,0.0594763011130098
17_1_-11',0.0586878830550447,0.136578594042098,0.0706634547991896
